experiment,survey,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13
1,dog_behavior_nervous,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,6,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,3,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,4,4,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,4,2,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,3,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,5,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,4,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,6,7,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,4,7,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,5,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,2,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,4,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,4,6,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,6,6,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,4,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,3,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,4,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,4,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,5,4,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,2,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,4,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,2,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,2,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,4,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,5,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,4,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,1,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,3,6,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,5,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_nervous,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,7,5,7,1,5,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,3,3,2,4,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,4,4,3,2,3,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,4,2,5,2,5,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,4,4,4,4,4,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,3,1,2,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,3,4,4,3,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,3,3,3,3,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,4,2,2,1,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,2,3,1,2,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,2,5,2,2,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,3,1,1,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,3,4,2,3,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,6,3,7,3,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,3,4,2,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,5,4,2,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,4,3,2,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,4,3,2,3,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,3,3,1,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,1,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,4,4,1,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,4,1,4,1,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,3,2,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,3,4,2,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,2,3,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,3,3,2,3,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,2,3,1,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,1,1,4,1,1,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,3,1,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,4,2,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,2,1,3,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,1,2,1,3,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,3,2,2,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,4,3,2,1,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,1,2,2,3,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,3,5,3,2,7,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,2,3,2,3,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,4,3,3,2,5,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,4,2,1,3,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,4,3,2,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,2,3,1,3,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,3,2,2,3,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,2,4,2,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,2,3,1,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,5,5,6,2,2,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,1,2,1,4,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,1,4,2,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,4,2,2,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,3,3,2,3,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,4,3,2,2,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,2,1,3,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,4,2,2,4,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,3,1,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,4,3,2,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,3,2,1,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,4,6,6,3,3,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,3,1,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,4,5,3,2,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,4,3,4,3,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,4,3,2,4,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,1,2,3,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,1,2,1,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,4,4,4,2,4,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,2,2,3,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,3,4,4,3,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,4,3,3,4,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,4,4,2,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,4,7,3,1,4,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,1,1,1,1,1,6,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,2,2,3,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,4,6,4,2,3,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,2,3,1,3,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,1,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,6,3,2,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,2,4,2,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,7,7,7,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,1,1,2,1,3,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,2,3,3,3,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,5,2,2,2,4,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,2,4,3,3,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,4,4,4,3,3,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,3,2,1,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,3,5,3,2,2,2,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_disobedient,2,5,3,2,1,1,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,5,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,6,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,5,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,7,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,6,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,7,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,4,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,6,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,6,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,6,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,2,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,5,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,7,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,1,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,6,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,6,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,4,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,7,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,5,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,7,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,5,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,5,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,6,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,7,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,6,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,7,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,4,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,6,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,7,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,6,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,7,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,4,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,7,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,6,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,6,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,5,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,7,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,dog_behavior_excitable,7,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
